CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
232879226;277195824;28111195;24980116;77514;0;776
235385079;279979263;28339954;25178509;77026;0;780
233521802;277846639;28007985;24994959;63903;0;784
237745058;282813607;28660632;25434107;72082;0;788
237072941;281939891;28557117;25330080;72449;0;792
237796144;282971138;28686633;25455280;73486;0;796
241071893;286829283;29049974;25811930;79163;0;800
240537287;286144287;28991625;25742309;77941;0;804
240716363;286341552;29016222;25748695;81542;0;808
241983389;287865169;29182116;25910209;79162;0;812
247259499;293917033;29724411;26403656;75684;0;816
244164720;290471486;29476182;26154109;79467;0;820
248002417;295142799;29930466;26605282;77576;0;824
250135041;297692658;30174728;26807293;82763;0;828
250734893;298240264;30160690;26817326;83068;0;832
250433380;297926422;30227766;26835493;81848;0;836
252719140;300736535;30501326;27118324;81238;0;840
249953095;297419283;30247298;26819567;76538;0;844
256105667;304811963;30927045;27477644;76233;0;848
255390215;303842240;30801252;27327432;76172;0;852
255958207;304552870;30927473;27463455;76111;0;856
259073982;308108159;31265484;27742616;79345;0;860
256920607;305761668;31030560;27558182;82581;0;864
259250801;308430607;31291179;27778862;83862;0;868
261220645;310873410;31585673;28047072;77881;0;872
260451298;309979309;31486308;27937457;80627;0;876
265091240;315331224;31964517;28423490;85693;0;880
264280757;314346180;31879679;28312567;88440;0;884
267726854;318474282;32239969;28676625;86120;0;888
264795831;315012011;31988382;28377529;87769;0;892
266041067;316582014;32125406;28523652;81054;0;896
267060596;317861308;32321146;28679108;88012;0;900
273142367;325034690;32937049;29312448;89111;0;904
271234841;322680693;32826759;29098209;85816;0;908
270267314;321664826;32657082;29011957;80261;0;912
272139379;323881617;32926002;29207599;90271;0;916
274706144;326884845;33156654;29479806;88562;0;920
277057335;329645396;33452796;29699429;91736;0;924
278031148;331100288;33635412;29868153;88622;0;928
279765885;333037539;33884862;30074984;90331;0;932
277159752;329774791;33494055;29754874;83679;0;936
278173360;331075203;33694860;29859329;86059;0;940
280755506;334168334;33913853;30125333;85632;0;944
283545660;337399344;34338658;30478101;94055;0;948
282227976;335765986;34100803;30323029;91796;0;952
284695682;338704028;34431918;30537313;87097;0;956
285489504;339811142;34503696;30648820;85876;0;960
289087761;344047276;35012728;31074885;95886;0;964
287298032;341842447;34721408;30841715;92712;0;968
291689072;347132962;35298676;31325453;98145;0;972
290946826;346294035;35100374;31217298;87707;0;976
293989054;349860921;35576752;31560810;92713;0;980
295950353;352009048;35658539;31729060;91003;0;984
293278546;348901999;35429230;31417483;92834;0;988
294355020;350227924;35536897;31578251;88196;0;992
294583596;350430988;35616181;31605196;98450;0;996
296842257;353083203;35816132;31841875;95581;0;1000
299745570;356576785;36172209;32093292;92102;0;1004
297681123;354169382;35925017;31935462;95397;0;1008
299878261;356786746;36256988;32176098;100463;0;1012
306329293;364324385;36905545;32848818;98571;0;1016
304864515;362724963;36864285;32702784;96069;0;1020
314408253;373857442;37749720;33630837;93505;0;1024
