CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
5233630950;8642278230;3311712713;1359140454;100829;0;3473408
4762683975;7860197834;3032249195;1235269848;96985;0;3538944
5345786486;8831760533;3426906938;1389748068;99853;0;3604480
4946217562;8174919319;3173330987;1286716302;97778;0;3670016
5052496465;8338689774;3256003505;1311271271;149292;0;3735552
4597026561;7588226912;2948524862;1192870091;95032;0;3801088
4869031847;8025877647;3096788825;1259675334;100586;0;3866624
6297890737;10368088082;4094997817;1622801339;110168;0;3932160
4889367732;8043710487;3144039315;1259870339;101928;0;3997696
5462659905;8979775840;3529735104;1403545003;103515;0;4063232
4924171293;8098643269;3189455764;1267069593;97228;0;4128768
6088817360;10026694547;3987774642;1568907330;105957;0;4194304
4828040680;8180592705;3323043739;1323371552;100403;0;4259840
5727096483;9995939621;4229859655;1680603147;114196;0;4325376
7643111354;11259332809;3716031136;1444501664;105835;0;4390912
10737389504;14856818168;4367422657;1652903689;74036;0;4456448
9133785456;12221854393;3298964699;1244360896;52490;0;4521984
13461432030;17938516211;4838946536;1802421971;59937;0;4587520
9209466109;12299307747;3319316332;1244678652;50659;0;4653056
9241257837;12437138144;3408345828;1287532106;51086;0;4718592
10519597094;14166539845;3897131014;1468873459;53894;0;4784128
10121696379;13736073784;3896132299;1454626429;55480;0;4849664
12117616867;16523298886;4772782521;1772383953;58776;0;4915200
9672420795;13325814214;3982112364;1469481815;55053;0;4980736
9873581902;13632793836;4074187629;1511891629;56762;0;5046272
8794895820;12150443077;3645753606;1348593875;53589;0;5111808
8809823760;12213011886;3699690907;1366570633;54016;0;5177344
11045824933;15320075466;4656610332;1717156348;58471;0;5242880
10220991718;14190031179;4294529351;1594596836;56640;0;5308416
10355977945;14364136873;4359187449;1610314805;58715;0;5373952
9314016439;12914373922;3920866122;1446267863;55847;0;5439488
10470846241;14506334629;4417015975;1618418736;57495;0;5505024
9515725761;13192445841;4018842861;1474271683;57678;0;5570560
9548421784;13242160619;4026861701;1477939796;56946;0;5636096
9846718567;13583411882;4076011904;1501572404;56763;0;5701632
10843831798;14649291477;4140985249;1527402620;53406;0;5767168
12569528307;16861618211;4697492430;1722621134;58105;0;5832704
13775748303;18481539785;5193264659;1887136951;60852;0;5898240
12949405814;17279780410;4744306336;1737737633;58166;0;5963776
13222949853;17581672337;4804687774;1749002980;59997;0;6029312
12386100127;16390801179;4374467195;1609142070;55908;0;6094848
15289414716;20171599422;5396723184;1960535405;60424;0;6160384
14083551470;18528488090;4901532130;1785934295;60058;0;6225920
14708874760;19283202100;5009642449;1838150365;61096;0;6291456
12360944857;17064169999;5125473818;1883703178;67993;0;6356992
12589881588;17865715616;5728357345;2103890999;102234;0;6422528
9839064594;14332799917;4767298587;1794233599;103576;0;6488064
9756565050;14304159915;4830679772;1814509156;104248;0;6553600
9581806098;14122148967;4840267028;1810557601;105286;0;6619136
