CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
10776686889;15070564202;4391585925;1699216814;15045738;0;5636096
9286461090;13792957427;4552369083;1775724037;20852364;0;5701632
7826489425;12727748667;4819387381;1924878249;25308957;0;5767168
8408657307;14132129532;5581595452;2244165175;30792401;0;5832704
9088309437;15438460355;6211675382;2483957185;35139009;0;5898240
8339448133;14192727461;5691957231;2289615504;32547158;0;5963776
8452902250;14360724772;5786883989;2311150038;32781166;0;6029312
8088285020;13750877274;5490644391;2200949936;53564072;0;6094848
9459752761;15971824408;6437999998;2552535390;31288921;0;6160384
8889123484;14987404869;6003119093;2382538191;44323007;0;6225920
8946654037;15039520032;5990133958;2389547304;34152500;0;6291456
9077565690;15199959257;6041332373;2405869787;31948588;0;6356992
9949191754;16887068036;6824287644;2720327266;36465605;0;6422528
7990064141;14327100347;6001016315;2461332121;56551491;0;6488064
8099267962;15005452736;6403035366;2653963596;84198820;0;6553600
8098417500;15249248682;6576865243;2735343501;95696593;0;6619136
