CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
211839668;250188934;36260100;22620743;108642727;244751;0;1984
231798479;265533439;29733139;20785819;98751579;257384;0;2016
160836991;264287715;120260862;51961694;259855536;537047;0;2048
264940728;306939156;34811496;27119870;125399581;350585;0;2080
245709637;298373442;50019708;31013811;149016098;355223;0;2112
304543532;349850606;38237756;28740090;134163597;347533;0;2144
200113318;282425425;85341273;45863826;223947791;486266;0;2176
328018570;374530047;42540358;28129937;134490988;346923;0;2208
300076258;363153734;62632164;36086549;174872782;419982;0;2240
364838116;421482869;49021908;35555152;166273317;420836;0;2272
243380298;381100770;149827742;73914918;363573959;713988;0;2304
370808560;431341548;53102525;37569429;177437839;435057;0;2336
347149929;423506301;75502920;43902814;212760258;437315;0;2368
430958918;498356635;59574371;41592138;196474534;483092;0;2400
285865723;417586516;134827658;74157746;361320120;700926;0;2432
465740019;541772234;67484080;46838861;221220991;551085;0;2464
410835923;513144255;100130175;59330920;286793821;569396;0;2496
495116347;578668013;77772323;50084640;238203492;603880;0;2528
336305109;542487320;240115535;104008369;519119277;941160;0;2560
508624918;597950923;81040747;54180353;257896373;607664;0;2592
445269612;566860915;120974300;69664586;337886464;749632;0;2624
568488230;663630564;91726572;55559530;267747300;622252;0;2656
384845390;582192968;202386567;110982244;540810933;1068173;0;2688
597810603;701462804;102981365;59238181;287867427;652891;0;2720
534712132;682001855;148885788;83607909;406017454;856566;0;2752
661615982;779602862;111286641;70006344;334846677;782163;0;2784
422301531;680561796;290246754;134457511;666607120;1264279;0;2816
681789636;816223985;129321751;77628200;373409384;1137875;0;2848
580331705;751538542;173731733;97059776;472386242;754942;0;2880
716831906;866046856;140215278;89369839;425460642;685850;0;2912
507071029;773690280;277468650;148512328;726820771;1135678;0;2944
774920746;926184092;144899348;89169894;428264345;688414;0;2976
658824364;863651598;208530167;115824699;563998922;906186;0;3008
830115185;996529981;159697406;97933700;470198260;765501;0;3040
561089994;961597025;442169339;213372290;1053215932;1628414;0;3072
876664321;1057382853;173608687;106012128;510001441;832700;0;3104
755099263;1009698221;254305196;145788695;707529683;1108762;0;3136
929384523;1126088365;190352357;114988067;553333544;893980;0;3168
617045722;977466674;380554995;198665263;974212838;1501766;0;3200
932052607;1156328278;220344224;129605008;626265670;1012754;0;3232
788990778;1094725042;312458428;170368308;831581367;2588555;0;3264
1045818246;1285088445;233971508;136717165;661328569;3069877;0;3296
737115056;1239995117;537459623;270258913;1331562265;5668137;0;3328
1075238886;1343883035;262132935;153630642;743230641;3443045;0;3360
895702602;1273368566;378704048;213040910;1036919648;4527576;0;3392
1154227880;1437732952;278370442;161468243;782506541;3654104;0;3424
842914835;1371564116;541015400;293539893;1436606430;6233382;0;3456
1202267674;1515337918;309203188;177611893;861642082;3955068;0;3488
1001234985;1428843388;435998334;238214301;1162965895;5073168;0;3520
1257560014;1605619730;344819307;197054196;956503166;4372547;0;3552
951909001;1635865991;738286074;363104257;1799219393;7789165;0;3584
1298929841;1671289850;377289439;207980797;1012998871;4607288;0;3616
1100826833;1588871604;504017570;269491297;1318633770;5768113;0;3648
1369836826;1766280879;398180011;222670222;1084174044;4882373;0;3680
1113016010;1771445294;691329285;358579224;1762747684;7612774;0;3712
1378915232;1792878711;427177007;228523381;1117304940;4997851;0;3744
1246126265;1805652055;568850228;312453465;1525950256;6681441;0;3776
1439009011;1886128472;460948466;246531798;1206603601;5335070;0;3808
1190250737;2020658096;876097244;450171316;2217022339;9659277;0;3840
1571937687;2048379460;479645806;267566359;1303247030;5867111;0;3872
1364894516;1998254284;646000666;352777528;1724134624;7505169;0;3904
1568299513;2095620368;541131305;291928898;1427748726;6278670;0;3936
1276206327;2107712133;879380073;449987971;2215007758;9492286;0;3968
1748431132;2292445608;549924007;304723767;1484489120;6696394;0;4000
