CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
99958180;122647147;24025390;12693402;59484406;36804;0;24800
101073654;123975940;24257750;12814912;60042632;37476;0;24900
101969465;125152329;24618834;12943341;60703092;37902;0;25000
103438334;126836590;24880918;13065292;61261501;34912;0;25100
104065163;127747537;25204098;13200323;61927331;40527;0;25200
104716590;128424231;25132260;13253666;62136377;32531;0;25300
105694187;129756076;25635433;13402107;62880393;43273;0;25400
106654329;130902009;25826350;13504096;63365438;39733;0;25500
105559788;129613438;25488460;13461126;63048300;42114;0;25600
108779873;133516687;26459161;13774491;64654985;30517;0;25700
109540308;134495444;26644340;13871077;65147233;40771;0;25800
110704429;135925189;26923881;14016679;65897720;44250;0;25900
111038412;136224505;26801384;14061940;65964125;37658;0;26000
112604021;138183423;27318961;14248033;66897289;23132;0;26100
113052750;138767772;27419058;14322285;67192638;40344;0;26200
117371526;144004148;28234242;14567127;68646248;108581;0;26300
113862196;139600412;27252555;14453716;67656931;0;0;26400
116546150;143008911;28161793;14705475;68997687;25512;0;26500
116974432;143521056;28308216;14789939;69358099;42542;0;26600
118663637;145649835;28865039;14997360;70449526;42969;0;26700
118466189;145506158;28854968;15049399;70641909;42542;0;26800
119356750;146443656;28810534;15131482;70990663;17701;0;26900
120663997;148190721;29384141;15300579;71901061;41931;0;27000
122266288;150075666;29755966;15447419;72544675;46020;0;27100
121793572;149483931;29452683;15456361;72522092;43396;0;27200
123438588;151330179;29670579;15585240;73156856;11108;0;27300
124550035;153076329;30568159;15836795;74401177;48462;0;27400
125784468;154406648;30576582;15907314;74718253;49500;0;27500
126507611;155624723;31384624;16098456;75747303;48218;0;27600
127225260;156008877;30696882;16070661;75443838;10253;0;27700
129063879;158513266;31569683;16330255;76735216;49743;0;27800
129686192;159244892;31658916;16405797;77200730;47607;0;27900
130449129;160294389;32019571;16554434;77826766;44616;0;28000
