CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
1287641113;1516119837;198176250;142893666;644717649;150756;0;2656
1526140441;1892235879;413777993;180043379;877134900;147765;0;2688
1390511150;1642454170;223584144;155387669;703294709;142090;0;2720
1462964577;1764990660;326219258;155796149;755623371;140808;0;2752
1515355434;1774667942;234453379;156380752;721863508;151611;0;2784
1921306300;2383906678;555212568;212828565;1044963145;152709;0;2816
1622669918;1904084664;252305263;171393567;785448063;150146;0;2848
1690963811;2041604454;347821192;193363400;921229026;147216;0;2880
1729099211;2033252851;310784117;166026370;794134868;147705;0;2912
2032722214;2541545557;582235448;247049696;1205210477;155700;0;2944
1891258586;2227554112;319215857;195888523;909834280;149291;0;2976
1983368396;2418165990;454572506;230109543;1109945889;597655;0;3008
1996614212;2360667174;370768826;199860717;947935012;159728;0;3040
2757906148;3501712654;886074391;346656288;1698663620;159668;0;3072
2186212482;2585337193;387869491;228367641;1066108050;149719;0;3104
2367373151;2877636005;565078387;257281879;1249861791;146484;0;3136
2349625088;2814431455;450017830;265156531;1237087409;149109;0;3168
2732715905;3394267434;784760747;307490388;1507194628;167052;0;3200
2516708950;2987938029;461855324;267962492;1249799535;150390;0;3232
2711106646;3332752333;682475060;316021904;1532541853;155151;0;3264
2657114108;3166865428;525678891;276507018;1313798578;152588;0;3296
3439491866;4292154051;1007762557;398940610;1953081243;159729;0;3328
2962300827;3509398914;548957518;303608414;1434107108;201721;0;3360
3145277714;3833561719;784548834;336922985;1644194582;163879;0;3392
3025666326;3612456451;595507203;321804710;1524274906;157043;0;3424
3436808707;4255371369;950534371;391817544;1916138039;156066;0;3456
3230482209;3873934053;632409025;360977219;1698118700;152770;0;3488
3452337170;4224297962;861439690;386678704;1879924691;164001;0;3520
3470582180;4139353600;677100317;366070558;1741638302;167846;0;3552
4625386352;5860471692;1454220398;579726002;2851598413;165954;0;3584
3636606840;4369207199;750960174;395093828;1886594536;157409;0;3616
3902760639;4794882134;969304770;458055192;2217756285;166930;0;3648
3884322576;4658267738;805437330;412250200;1978955689;165100;0;3680
4388374813;5422657199;1235965220;475211032;2339561943;1380429;0;3712
4174781122;5004860479;859852535;442999226;2128398909;168456;0;3744
4511645799;5586622295;1192212524;538755506;2631351540;168762;0;3776
4372979711;5246113340;950016306;447399972;2169327760;180542;0;3808
5472547758;6823496082;1599429743;627654594;3101249019;172973;0;3840
4615743494;5558273002;993910969;495943598;2388140248;162475;0;3872
5053151066;6182801311;1315725269;538288661;2642611154;162353;0;3904
4948574307;5972509125;1063353052;544408817;2613511864;165893;0;3936
5950104214;7369708916;1666335456;666123387;3283800676;163879;0;3968
5289083445;6362341867;1142990055;559623952;2698914844;175781;0;4000
