CORE;CPU;DRAM;DURATION;PSYS;UNCORE;EXIT_CODE;INPUT
878956490;1039560144;153953220;98361618;454034116;144287;0;3264
901511730;1044744091;126449567;92607393;421724262;142395;0;3296
1024497011;1267622915;292991681;123229119;603068403;139587;0;3328
942943326;1091428969;147358754;87672818;415821323;139953;0;3360
975448553;1142712712;180476345;91688999;441476226;137451;0;3392
1008676983;1176852701;157559106;101669412;471074478;140197;0;3424
1073850095;1286762453;238855284;114691803;552142263;148193;0;3456
1087521020;1276666836;169395807;123719195;553957444;141967;0;3488
1121545042;1338073845;211199472;129869644;604543557;144775;0;3520
1144180542;1329838759;176148047;114567604;531589825;144836;0;3552
1587675806;1996628433;521463509;196044531;970126789;143372;0;3584
1210936048;1408611506;182858968;124408660;572094971;138611;0;3616
1258157179;1483768907;229283715;131050199;620684934;139343;0;3648
1285111457;1496976270;196547959;133642210;612471882;145935;0;3680
1341573531;1606019387;322330962;132525472;649691879;132019;0;3712
1373353968;1615763564;226474396;154296232;695841420;141601;0;3744
1408639094;1689568551;280231644;164643348;774069735;161010;0;3776
1433114923;1670825862;223612098;148291671;683169943;140625;0;3808
1698496323;2110923979;511702181;203526208;1001320435;143371;0;3840
1509893290;1764777220;269839520;143598852;687572703;737547;0;3872
1547097724;1827139548;319484961;148989236;723159709;108276;0;3904
1585292024;1853234330;284056707;151667297;724686316;142883;0;3936
1691848818;2036502355;425375315;170535814;836641169;140869;0;3968
1671978813;1957588068;306593392;159305413;764074887;290221;0;4000
