CORE;CPU;DRAM;DURATION;UNCORE;EXIT_CODE;INPUT
17898209;24360045;5826767;2597021;21423;127;2298000
17482560;23774170;5670273;2550573;19165;127;2299000
17570390;23884644;5722214;2559060;17151;127;2300000
17513872;23827698;5684861;2559750;16845;127;2301000
18045303;24451658;5850815;2606571;20569;127;2302000
17609269;23923645;5725205;2556859;17700;127;2303000
17698258;23999023;5694322;2557318;20203;127;2304000
17707352;24049133;5754013;2570529;18249;127;2305000
17688492;24022949;5728745;2579624;18127;127;2306000
17947036;24328673;5778916;2587507;21911;127;2307000
17899185;24333251;5821091;2601412;21484;127;2308000
17668961;24044372;5761337;2580387;19348;127;2309000
17442094;23742248;5672715;2555613;18249;127;2310000
17662186;23945251;5667161;2542331;20569;127;2311000
17837540;24252258;5784836;2581315;19897;127;2312000
17490373;23755432;5652208;2538787;17394;127;2313000
17858291;24236632;5762497;2576040;21179;127;2314000
17749405;24153381;5805832;2589486;17822;127;2315000
17396745;23593506;5567735;2516951;17456;127;2316000
17698319;24098510;5780747;2593784;19897;127;2317000
17638871;23971252;5669725;2550593;17822;127;2318000
17942642;24354552;5809433;2593390;22339;127;2319000
17811600;24260069;5835618;2602272;20386;127;2320000
17735489;24067626;5719651;2564043;19836;127;2321000
17843033;24250060;5788437;2595297;18981;127;2322000
17662797;24075134;5797592;2593268;19226;127;2323000
17991470;24472533;5890916;2619710;19287;127;2324000
18009354;24430723;5817734;2605044;20324;127;2325000
18001419;24438719;5832321;2607889;19043;127;2326000
17625809;23999023;5789414;2580452;17517;127;2327000
17962540;24374816;5818100;2597771;18433;127;2328000
18077713;24538939;5820542;2614951;21424;127;2329000
18205520;24754514;5877182;2648621;20752;127;2330000
17863419;24224059;5748642;2576231;20813;127;2331000
17987808;24460386;5898728;2635684;18737;127;2332000
17935684;24395507;5849472;2617920;20020;127;2333000
17939530;24416258;5905075;2625451;18921;127;2334000
17840591;24230162;5791001;2590949;18677;127;2335000
18701978;25092527;5798936;2595098;20020;127;2336000
18044144;24561338;5901657;2631855;19959;127;2337000
18067947;24548277;5888047;2625162;19104;127;2338000
18141616;24668760;5909164;2643538;20813;127;2339000
17837051;24295592;5851853;2615899;19348;127;2340000
18012161;24446532;5811570;2602461;20203;127;2341000
17817154;24224242;5744065;2591735;18494;127;2342000
17928971;24393370;5838548;2612566;20385;127;2343000
17382157;23618653;5609056;2532854;17273;127;2344000
17953323;24308470;5751450;2588031;18921;127;2345000
17815873;24238036;5807419;2601829;18982;127;2346000
18066665;24551451;5898911;2640445;19287;127;2347000
18047927;24604430;5944077;2649497;19287;127;2348000
18007400;24441221;5814560;2607845;19653;127;2349000
18066543;24551756;5850449;2626231;21484;127;2350000
17800857;24151122;5744432;2586531;18127;127;2351000
17858170;24372435;5889267;2634771;18005;127;2352000
17750381;24102538;5674790;2576332;19714;127;2353000
18181656;24669859;5852097;2622380;22339;127;2354000
17945205;24442808;5872239;2627659;19775;127;2355000
18090957;24684873;5976426;2664947;19165;127;2356000
17965102;24506834;5894516;2651770;18860;127;2357000
17562333;23761963;5542466;2516325;20142;127;2358000
17993118;24489928;5868943;2629468;19470;127;2359000
18183609;24828672;6035263;2685939;18981;127;2360000
18848889;25418697;5972397;2666577;20752;127;2361000
18164260;24715147;5921066;2650049;21484;127;2362000
17926162;24381468;5846359;2617480;18494;127;2363000
17727066;24017273;5660386;2543124;19470;127;2364000
18173904;24764707;5987045;2667902;18677;127;2365000
17949051;24402281;5834397;2607025;20690;127;2366000
18113173;24665220;5951706;2652787;17761;127;2367000
17941971;24342101;5735093;2584619;20935;127;2368000
18187454;24718992;5903122;2644286;20020;127;2369000
18122513;24720152;5969956;2663565;16968;127;2370000
18285780;24835020;5921371;2649108;20019;127;2371000
18160110;24748350;5969468;2664102;18677;127;2372000
18230422;24752134;5926193;2653518;21240;127;2373000
18214186;24707517;5896470;2631417;20630;127;2374000
18235305;24865903;6027511;2684258;18006;127;2375000
18214248;24780271;5939621;2653776;22644;127;2376000
18329116;24895445;5954086;2655247;19776;127;2377000
18357558;24923642;5961471;2655263;20325;127;2378000
18111892;24649290;5926987;2641557;17395;127;2379000
17557633;23777588;5601182;2533058;19897;127;2380000
18319350;24976682;6042587;2698248;19287;127;2381000
18428542;25071469;6023117;2689271;22399;127;2382000
18181472;24676145;5871567;2621111;21546;127;2383000
18249404;24789304;5923263;2645788;19959;127;2384000
18531813;25246396;6061630;2723393;21301;127;2385000
18186050;24652220;5884934;2632378;19714;127;2386000
18000808;24486327;5809006;2637265;20996;127;2387000
19254650;26277825;6127181;2862840;21667;127;2388000
18475233;25111569;6045700;2695715;20325;127;2389000
18099074;24605711;5854782;2634138;18616;127;2390000
18470046;24998715;5871262;2646746;21912;127;2391000
18569715;25226131;6026474;2685089;22644;127;2392000
17975174;24428038;5798569;2620014;19653;127;2393000
18066665;24546629;5859298;2635773;20386;127;2394000
18302016;24815977;5877975;2641749;21118;127;2395000
18374769;24887509;5867844;2639196;20813;127;2396000
18307631;24884336;5966355;2659012;18799;127;2397000
18341201;24915952;5923691;2669131;23376;127;2398000
18626417;25231808;5992172;2674910;20630;127;2399000
18469984;25023007;5952743;2658686;21911;127;2400000
18102309;24498777;5771897;2595878;21606;127;2401000
18692396;25411862;6084762;2718800;21057;127;2402000
16495747;23516359;6216109;2812178;24292;127;2403000
18513502;25169247;5981308;2693731;20752;127;2404000
18433974;25111508;6057052;2706434;20203;127;2405000
18311171;24924985;5990341;2685156;20019;127;2406000
18694349;25334713;6012558;2683060;24658;127;2407000
18785535;25560542;6162399;2744066;21607;127;2408000
16554034;23411867;6100509;2754652;22522;127;2409000
18700819;25360775;6043747;2704862;22277;127;2410000
18601087;25210934;5976059;2686062;22766;127;2411000
18327040;24872068;5895066;2663395;20935;127;2412000
18668470;25333920;6047775;2700116;21790;127;2413000
18564405;25309017;6077377;2716931;20203;127;2414000
18556349;25233029;6041671;2705894;23011;127;2415000
18585279;25309017;6076157;2721069;18859;127;2416000
18252090;24838743;5954636;2667899;19409;127;2417000
18594740;25300411;6060592;2717978;20569;127;2418000
18871839;25591914;6095139;2720382;24353;127;2419000
18581435;25286739;6094040;2720428;20385;127;2420000
18700209;25380672;6057236;2707701;21301;127;2421000
16390705;23631409;6298080;2914261;23072;127;2422000
18870435;25618220;6134262;2731797;23315;127;2423000
18806592;25528255;6083664;2720636;22278;127;2424000
18607435;25309810;6064682;2714298;20386;127;2425000
18714307;25435237;6071090;2722273;21667;127;2426000
18704054;25442256;6113083;2733097;21362;127;2427000
18566176;25262204;6044906;2708322;20569;127;2428000
18823926;25607539;6145432;2738482;22767;127;2429000
18427077;25083798;6040389;2699109;20569;127;2430000
18783887;25666133;6211409;2766786;20264;127;2431000
18393813;25083859;6009201;2704737;19287;127;2432000
18623304;25385738;6131271;2737946;20142;127;2433000
18918104;25690853;6145736;2737459;22705;127;2434000
18796278;25617854;6174056;2761223;21240;127;2435000
18665235;25389034;6071396;2724756;20508;127;2436000
18720533;25447018;6095809;2719946;20691;127;2437000
19084180;26004084;6287276;2797604;22522;127;2438000
19037427;25938410;6263839;2790368;23254;127;2439000
16645648;24023620;6440963;2971327;22583;127;2440000
17095171;24035217;6211166;2791620;21607;127;2441000
18924573;25819453;6241683;2792855;23071;127;2442000
18874463;25680110;6182662;2755687;22644;127;2443000
18963636;25848078;6224349;2769876;22338;127;2444000
19069958;25975824;6235702;2781802;21179;127;2445000
18389235;25005735;5938034;2682387;18372;127;2446000
16541950;23439455;6137924;2772766;21240;127;2447000
18927502;25748530;6208480;2763081;20691;127;2448000
18277236;24780515;5834458;2651624;21240;127;2449000
18662977;25321835;6012009;2698404;21790;127;2450000
18785902;25593013;6159225;2758432;20569;127;2451000
18913038;25776850;6212264;2785709;19654;127;2452000
18931470;25648555;6091293;2732126;23133;127;2453000
18672926;25390316;6066513;2725831;19714;127;2454000
16708270;23629395;6156479;2781181;21302;127;2455000
18590285;25270870;6032394;2712207;19958;127;2456000
16552753;23493287;6143112;2779890;21057;127;2457000
19031324;25846430;6191818;2756879;21179;127;2458000
16877032;24039672;6396285;2883589;24048;127;2459000
18661634;25380245;6067490;2726278;19592;127;2460000
15822226;22727359;6065048;2774125;19348;127;2461000
18504958;25127316;5979538;2687754;20813;127;2462000
17487993;24709898;6393905;2908733;21240;127;2463000
19094068;25989557;6240402;2791459;23499;127;2464000
16000692;22945192;6006515;2795494;23681;127;2465000
19717418;27006462;6360213;2972714;22644;127;2466000
18235854;24776242;5896592;2654490;19043;127;2467000
18924207;25751582;6158004;2765300;21606;127;2468000
18844495;25645137;6161544;2752914;21240;127;2469000
19102796;25989680;6233505;2787491;23011;127;2470000
18633619;25350216;6054306;2725916;18006;127;2471000
19083691;26012812;6276901;2788481;20751;127;2472000
18846265;25598628;6090744;2738840;19898;127;2473000
19056592;25971552;6279342;2803026;22216;127;2474000
18923902;25758418;6215866;2773911;20690;127;2475000
18877637;25640803;6131515;2746833;22766;127;2476000
19135632;26039118;6224776;2792964;22217;127;2477000
17109941;24101013;6233321;2805006;23498;127;2478000
19062207;25948969;6242721;2791524;24536;127;2479000
16936358;24045288;6313400;2852100;24292;127;2480000
18601027;25264462;6005356;2700082;21240;127;2481000
16506977;23524171;6180282;2818208;23010;127;2482000
18640089;25301754;5984725;2696896;21241;127;2483000
19300670;26279901;6345443;2823359;23133;127;2484000
18962049;25716060;6087875;2733570;24169;127;2485000
18779921;25587886;6114852;2746806;21240;127;2486000
19254529;26184687;6273178;2811156;21850;127;2487000
19047192;25841669;6127181;2753122;23620;127;2488000
19205884;26069208;6192367;2777904;23437;127;2489000
16722309;23885010;6305099;2892381;24353;127;2490000
19150647;26008051;6193832;2779645;25024;127;2491000
19481273;26461053;6324874;2824962;22278;127;2492000
19175671;26039485;6206467;2775012;23316;127;2493000
16502338;23862976;6375228;2958204;22949;127;2494000
19181714;26053522;6182357;2783281;22949;127;2495000
18884840;25703975;6182297;2758482;21179;127;2496000
17321611;24506468;6423690;2893872;23010;127;2497000
18924024;25721919;6126876;2765639;21728;127;2498000
19049817;25916255;6192245;2784751;23803;127;2499000
19285229;26126642;6174789;2775770;20752;127;2500000
16669940;23832764;6283676;2871516;22522;127;2501000
19451122;26441339;6340560;2824784;23010;127;2502000
19377636;26410882;6380599;2843194;23071;127;2503000
19394726;26326532;6282759;2800364;22827;127;2504000
17121477;24633971;6559431;3030792;24231;127;2505000
17258562;24252867;6311751;2809922;22950;127;2506000
18821302;25679194;6192916;2772819;19898;127;2507000
19227246;26156183;6292647;2806833;21789;127;2508000
19529857;26581719;6398360;2855462;23742;127;2509000
19448802;26433587;6333175;2828257;24780;127;2510000
18999647;25932734;6249130;2804666;21484;127;2511000
19369946;26336236;6285995;2821194;23071;127;2512000
18864698;25652644;6120773;2740739;21423;127;2513000
17001543;24404357;6483199;2976589;26672;127;2514000
19163953;26122980;6297347;2817916;20752;127;2515000
17152117;24768553;6602583;3070269;23621;127;2516000
19049573;25933771;6269210;2796229;19592;127;2517000
19364025;26367059;6343246;2837895;21119;127;2518000
17023516;24262267;6394576;2910359;23498;127;2519000
19476208;26578423;6444136;2876983;24841;127;2520000
16873187;24220763;6422103;2962104;21728;127;2521000
17695023;24835447;6407637;2871418;25207;127;2522000
19339794;26480523;6424788;2884282;22705;127;2523000
19180737;26138788;6289840;2820684;20386;127;2524000
19288524;26212213;6271712;2803872;21789;127;2525000
16859271;24067687;6339888;2894884;20813;127;2526000
19390454;26266168;6242599;2788690;24780;127;2527000
19756113;26877494;6482283;2887461;24109;127;2528000
19648265;26698174;6385360;2858090;25024;127;2529000
17270830;24925961;6689131;3078238;23498;127;2530000
17243486;24400939;6360091;2876648;23010;127;2531000
19230237;26171137;6307967;2813598;20874;127;2532000
17365983;24701963;6492965;2950007;21484;127;2533000
18858289;25637385;6141586;2743106;19348;127;2534000
19275646;26194269;6248031;2805612;22888;127;2535000
19398632;26324823;6259140;2802480;22827;127;2536000
17465775;25040280;6617781;3048357;27832;127;2537000
19393383;26412286;6359908;2849626;18982;127;2538000
19604015;26688409;6420699;2867287;22705;127;2539000
17039202;24276977;6400130;2909760;23376;127;2540000
19316601;26310480;6299240;2837100;19775;127;2541000
17159502;24520079;6452498;2957564;23743;127;2542000
19351025;26348932;6326095;2829438;21118;127;2543000
19489635;26561639;6396529;2846546;20935;127;2544000
17737687;24804197;6350264;2850967;20141;127;2545000
19235669;26321832;6358993;2871355;21668;127;2546000
19567638;26598442;6342269;2840533;24476;127;2547000
19595348;26595635;6365645;2838391;23803;127;2548000
17327592;24699949;6509993;2965450;23743;127;2549000
19575146;26617059;6383712;2850326;20935;127;2550000
19762828;26895195;6454207;2893087;22950;127;2551000
19860606;27047660;6558760;2909875;22705;127;2552000
16987200;24660581;6590315;3093614;24598;127;2553000
17546036;25010251;6569319;2999257;24841;127;2554000
19582958;26628716;6395736;2852302;22522;127;2555000
17357866;25025571;6691939;3076629;24109;127;2556000
19380871;26347405;6289657;2825906;21546;127;2557000
19441052;26491632;6388229;2850549;21179;127;2558000
17739213;25187680;6599715;3004232;23621;127;2559000
19357311;26356256;6342636;2832649;20264;127;2560000
17505265;25091671;6667097;3063115;24109;127;2561000
17633316;24764036;6362105;2871199;22705;127;2562000
19508800;26539544;6336654;2842764;22705;127;2563000
17712174;25174252;6646467;2993284;22339;127;2564000
19793346;27011650;6519453;2911824;23254;127;2565000
19808421;26986076;6508345;2905235;23498;127;2566000
18257644;25629023;6601241;2970096;23316;127;2567000
19484142;26572014;6404341;2873926;21484;127;2568000
19785350;26973564;6493880;2913625;24292;127;2569000
19687328;26822441;6468184;2892020;21240;127;2570000
19673961;26812248;6474898;2895102;21301;127;2571000
19648204;26740654;6416060;2870931;20569;127;2572000
17667252;25461727;6799360;3137016;25879;127;2573000
17751419;25224667;6606245;2989416;24109;127;2574000
20167246;27411063;6571577;2933173;24475;127;2575000
19973520;27167167;6502181;2909839;22949;127;2576000
18152297;25482234;6553816;2942807;22705;127;2577000
19537913;26652519;6417830;2886573;21667;127;2578000
19538036;26602105;6349288;2863537;22461;127;2579000
19841258;26960197;6454268;2882809;22766;127;2580000
19287182;26232293;6277816;2817726;21423;127;2581000
19623851;26754082;6422469;2885667;18799;127;2582000
19863169;26974296;6413374;2884860;23559;127;2583000
18066604;25327877;6480513;2919598;24902;127;2584000
20626901;28182179;6572921;3088457;26673;127;2585000
17589799;25096615;6600874;3026000;26429;127;2586000
19965770;27143790;6482100;2909767;23804;127;2587000
17746659;25580684;6836225;3162031;26489;127;2588000
17379045;24720395;6455000;2955430;22522;127;2589000
20001780;27196036;6521529;2918880;23193;127;2590000
17604508;25318905;6742780;3105732;25329;127;2591000
17695390;25103024;6593794;2975313;22522;127;2592000
19889292;27112784;6564375;2928736;22155;127;2593000
17738846;25384212;6743269;3075365;24902;127;2594000
19685191;26818229;6430830;2894555;20264;127;2595000
19926280;27037223;6484176;2892530;22033;127;2596000
19913096;27032035;6421248;2884079;23621;127;2597000
19751842;26875420;6520003;2882796;22156;127;2598000
17831986;25439876;6703352;3053832;25574;127;2599000
17707719;24699949;6263411;2813423;22095;127;2600000
19949900;27362845;6695478;3000902;24292;127;2601000
19612437;26720634;6458784;2878241;19470;127;2602000
20211069;27514090;6608015;2940608;24292;127;2603000
19910655;27072563;6467634;2901334;21973;127;2604000
20081858;27364066;6593245;2947891;23011;127;2605000
17677934;25534847;6853864;3167423;24536;127;2606000
21066230;28872668;6799666;3186813;23865;127;2607000
19755869;26889275;6434065;2892143;22461;127;2608000
19926096;27169058;6548384;2935165;20752;127;2609000
19913340;27012260;6431990;2878582;24170;127;2610000
20014963;27233390;6577375;2931478;22949;127;2611000
20136301;27421011;6601668;2953887;22827;127;2612000
19944407;27173820;6526473;2932629;22400;127;2613000
19912363;27188712;6576155;2940505;21606;127;2614000
20165476;27427114;6608930;2938281;23437;127;2615000
20104563;27381400;6592207;2946605;23438;127;2616000
20230661;27616629;6698103;2982521;22888;127;2617000
19976816;27192008;6516340;2927396;22827;127;2618000
19990489;27208793;6538862;2922525;22705;127;2619000
18051284;25505611;6671736;3004538;23681;127;2620000
19594432;26690849;6405257;2874618;21363;127;2621000
18105117;25808711;6827925;3101733;24231;127;2622000
18590345;26055414;6709517;2990525;22033;127;2623000
19465038;26535150;6365035;2867900;20324;127;2624000
20202769;27520437;6628706;2965237;23681;127;2625000
20082102;27353812;6595503;2939783;21179;127;2626000
20043772;27331534;6592146;2950265;20629;127;2627000
20100290;27355094;6571456;2940296;22766;127;2628000
20140329;27431631;6602766;2951087;22522;127;2629000
19893992;27032646;6462080;2896403;21362;127;2630000
20175486;27452933;6600386;2951729;22400;127;2631000
19902903;27105887;6509382;2913573;20447;127;2632000
18659254;26138544;6757307;3013676;22338;127;2633000
20108958;27442007;6645552;2962080;20935;127;2634000
20126352;27425284;6635908;2956009;22217;127;2635000
20052134;27331412;6569869;2942005;21240;127;2636000
20210215;27535513;6636946;2966064;22950;127;2637000
17887100;25224118;6519881;2945245;22888;127;2638000
19909189;27118705;6525740;2914233;20996;127;2639000
18130263;25853327;6818403;3103804;26855;127;2640000
18555250;25923823;6605024;2962101;22949;127;2641000
20119638;27580252;6721723;3022242;25390;127;2642000
19973459;27148368;6490096;2922289;21973;127;2643000
19812327;26948845;6460555;2889564;21851;127;2644000
18142776;26008051;6918561;3168598;24108;127;2645000
20472970;27898488;6745222;3010115;22278;127;2646000
20058054;27333853;6584090;2948842;22949;127;2647000
20180979;27479544;6586408;2952609;23743;127;2648000
18897290;26422051;6764936;3020059;27649;127;2649000
20523323;28034474;6806623;3035871;21546;127;2650000
17872757;25507686;6722884;3072796;23560;127;2651000
20268685;27619985;6656111;2980443;21789;127;2652000
17682572;25502071;6701826;3162260;25574;127;2653000
17889542;25471187;6699995;3052499;22888;127;2654000
20232370;27469168;6522872;2934959;24536;127;2655000
17922195;25890375;6892866;3209199;24963;127;2656000
20574532;28001271;6740462;3008304;25574;127;2657000
19886424;27011100;6456221;2891858;22644;127;2658000
17988968;25952631;6932050;3211832;26001;127;2659000
20154368;27393667;6524153;2938576;21790;127;2660000
20336557;27719900;6677839;2977070;22461;127;2661000
18205276;26147821;6934918;3198581;26551;127;2662000
20338876;27607534;6540327;2944862;24719;127;2663000
20372994;27758290;6708113;2986227;22278;127;2664000
18028274;25843989;6838605;3151295;23498;127;2665000
18285536;25866572;6762007;3045117;24536;127;2666000
20455086;27812734;6652754;2968286;24475;127;2667000
18356398;26271356;6914167;3177128;27405;127;2668000
20361093;27780385;6705122;2996993;24169;127;2669000
20318063;27663686;6632185;2970394;22400;127;2670000
18293899;26109369;6876569;3141348;23499;127;2671000
18648451;26207575;6775251;3034827;24353;127;2672000
20488961;27941701;6747053;3006087;22278;127;2673000
18318130;26153376;6919477;3156313;23193;127;2674000
18357863;25884150;6718855;3029122;23254;127;2675000
20327951;27727407;6685957;3000434;20752;127;2676000
20539132;27950490;6698775;3006575;23864;127;2677000
18436171;25841731;6595381;2983591;26306;127;2678000
20377084;27704641;6588667;2968481;25756;127;2679000
20112986;27372794;6587325;2945526;20813;127;2680000
20333505;27611807;6523177;2944614;25024;127;2681000
18375258;26386407;6996808;3238130;24414;127;2682000
20508004;27891102;6682478;2995625;24658;127;2683000
20407724;27744619;6632368;2977221;22217;127;2684000
18444960;26465692;7006269;3232569;26672;127;2685000
18575636;26339105;6849347;3130422;25207;127;2686000
20963447;28346057;6646406;2999385;23620;127;2687000
18295790;26393487;7023237;3263858;27038;127;2688000
18634168;26508294;6954633;3167072;25818;127;2689000
20469491;27844106;6652326;2988623;24292;127;2690000
22054265;30091903;7008161;3277165;30457;127;2691000
18271010;26168024;6915692;3181322;24231;127;2692000
20675667;28079518;6689864;3002050;25818;127;2693000
20474435;27859425;6680403;3002031;22888;127;2694000
18553602;26566277;6998151;3228019;25513;127;2695000
18337661;26028498;6784223;3089276;26489;127;2696000
20771737;28269825;6837568;3037293;24048;127;2697000
18376845;26401849;7003706;3227357;28137;127;2698000
18704725;26519890;6928998;3141616;27344;127;2699000
20573312;27913197;6599349;2975903;23926;127;2700000
18662550;26843376;7088849;3302007;28931;127;2701000
18831129;26816277;7051434;3206679;27405;127;2702000
18879774;26583977;6891401;3089088;25390;127;2703000
20648995;28026234;6682905;2985903;22522;127;2704000
18580396;26549615;6975934;3209914;25390;127;2705000
20764596;28280201;6789289;3049071;23499;127;2706000
21206122;28807483;6890485;3073595;25757;127;2707000
18533766;26574089;7005109;3242580;27649;127;2708000
17995011;25554073;6654280;3043339;22766;127;2709000
20541756;27914907;6618086;2987577;24291;127;2710000
18120865;26075495;6929914;3207799;25329;127;2711000
19615550;28075306;7189679;3428293;29052;127;2712000
18920728;26588311;6849775;3080639;27282;127;2713000
21029853;28517200;6784712;3051757;26672;127;2714000
18243056;26154230;6899396;3185828;26856;127;2715000
18522292;26270379;6886884;3112449;27893;127;2716000
20385568;27772207;6694135;2991193;20935;127;2717000
18459792;26490960;7016523;3232536;28198;127;2718000
18706556;26475519;6903241;3120617;27588;127;2719000
20931587;28452991;6818952;3046527;25208;127;2720000
18384291;26478692;6995038;3256315;27283;127;2721000
18755140;26672967;6978132;3180690;24048;127;2722000
19115064;26800407;6905073;3083539;23682;127;2723000
20963081;28457264;6749983;3033153;24719;127;2724000
21220405;28824938;6917585;3090388;25513;127;2725000
19310498;27081535;6982648;3121896;27405;127;2726000
21163459;28820544;6944745;3108073;22888;127;2727000
18990735;27160514;7136151;3284559;29174;127;2728000
19000196;26884818;7000043;3168871;28565;127;2729000
21005561;28563037;6842878;3062546;24597;127;2730000
18593458;26817375;7114850;3312887;28747;127;2731000
20874458;28409778;6796369;3045940;25696;127;2732000
19337475;27084342;6957013;3108947;26367;127;2733000
21169318;28752185;6850995;3076380;25452;127;2734000
19129712;27344290;7217267;3311439;29969;127;2735000
20549142;27887257;6610518;2977494;24659;127;2736000
21264655;28925951;6947187;3108555;25451;127;2737000
18421156;26520440;7017194;3267539;29053;127;2738000
19084241;27081534;7093915;3215076;28626;127;2739000
20929634;28488331;6831952;3058510;26367;127;2740000
18379347;26781364;7215558;3378617;26062;127;2741000
22462345;30679303;7158185;3341984;25757;127;2742000
21009101;28531604;6805708;3055124;26794;127;2743000
20968941;28459217;6758161;3037629;25573;127;2744000
21117744;28719714;6871442;3079416;24780;127;2745000
18976148;26954155;7032758;3205177;29113;127;2746000
19180493;26873894;6878278;3091762;26245;127;2747000
21296943;28994250;6986798;3120065;26550;127;2748000
18890394;27019584;7132001;3270617;26673;127;2749000
19274915;27206412;7106244;3189195;25147;127;2750000
21428351;29099779;6954389;3101812;25513;127;2751000
18636366;26878715;7115705;3323232;27405;127;2752000
19084973;27173148;7110333;3262168;28504;127;2753000
18154556;25723079;6708601;3038562;26062;127;2754000
21273322;28939196;6928327;3102939;27099;127;2755000
21133247;28715380;6842939;3078994;24658;127;2756000
18886976;26751519;7014752;3161445;28259;127;2757000
21313911;29040087;7008833;3128792;25024;127;2758000
18516859;26629571;7050824;3287325;26245;127;2759000
21287787;28953173;6943952;3106922;25573;127;2760000
19471935;27260306;6995221;3126714;26611;127;2761000
21431098;29099779;6937727;3103976;26733;127;2762000
21148506;28726489;6794294;3067374;24536;127;2763000
19332714;27234123;7091596;3165501;27649;127;2764000
21672613;29464768;7084882;3153211;25452;127;2765000
19269726;27713796;7361309;3398372;30639;127;2766000
19001233;27126335;7148541;3267615;25879;127;2767000
21225898;28861315;6937238;3095294;23315;127;2768000
21504095;29200731;6960492;3110277;25818;127;2769000
18911939;27133964;7130292;3296813;28015;127;2770000
19109143;27066032;7080609;3199294;28687;127;2771000
19590709;27349234;6981061;3122639;26245;127;2772000
20899788;28535267;6884809;3092307;22705;127;2773000
19208020;27384573;7213544;3289836;28564;127;2774000
19125317;26986808;6981611;3161394;27405;127;2775000
21194709;28783008;6883222;3073917;26550;127;2776000
19167249;27543753;7303936;3377290;28748;127;2777000
19299755;27489859;7219037;3303996;25879;127;2778000
19278454;27252677;7112774;3203343;24048;127;2779000
21723516;29537827;7071942;3161921;28382;127;2780000
21512396;29280992;7033978;3145534;24658;127;2781000
21377326;29022814;6909833;3099309;26184;127;2782000
21635198;29417893;7048017;3150357;27100;127;2783000
18618727;27029594;7231305;3389058;27282;127;2784000
19488659;27953359;7380108;3409357;29052;127;2785000
19038770;27104606;7036725;3248276;27099;127;2786000
19050366;26893974;6969709;3149673;26795;127;2787000
21472235;29192613;6961225;3125049;26673;127;2788000
19186047;27518972;7216717;3353289;30090;127;2789000
19311779;27429861;7176617;3263493;27893;127;2790000
19487559;27449819;7130597;3190334;27893;127;2791000
21241828;28925158;6925886;3098914;23621;127;2792000
18939161;27194999;7174114;3332512;24597;127;2793000
19226574;27394095;7207623;3286392;26184;127;2794000
19734508;27832693;7217938;3239889;28747;127;2795000
21270270;29001207;6995221;3135424;24719;127;2796000
19051160;27369070;7238445;3352763;29053;127;2797000
19072278;27173087;7138593;3271649;25879;127;2798000
19253796;27163810;7056561;3183399;26550;127;2799000
21607672;29365098;7030683;3143221;26855;127;2800000
21576300;29444749;7133954;3186824;23682;127;2801000
21071906;28638416;6773237;3076243;24170;127;2802000
19885691;27827871;7089277;3191733;30029;127;2803000
21519232;29350816;7084821;3166745;27466;127;2804000
18946912;27087577;7114301;3271113;27344;127;2805000
18437575;26202570;6834211;3110587;27161;127;2806000
21452460;29139390;6937360;3109992;25147;127;2807000
19086316;27443473;7208478;3372052;30091;127;2808000
19268811;27456412;7181073;3293432;27039;127;2809000
19518139;27540579;7159039;3230286;25757;127;2810000
21644293;29416978;7031048;3147771;27649;127;2811000
18615064;26816215;7038312;3309829;28015;127;2812000
18780347;26766166;6985516;3214356;24048;127;2813000
19195325;27123954;7072248;3178564;26795;127;2814000
21924810;29819504;7141156;3196053;29297;127;2815000
19407177;27901723;7362896;3430436;30517;127;2816000
19248974;27486258;7228314;3314459;28076;127;2817000
19554089;27631338;7165143;3254766;25940;127;2818000
19915598;27863027;7145306;3193649;24170;127;2819000
21568304;29400193;7080243;3170224;25269;127;2820000
19435680;27760793;7285199;3347328;28198;127;2821000
19392955;27414053;7091474;3216409;24780;127;2822000
21675970;29510117;7110943;3179942;23254;127;2823000
18808851;27358389;7317792;3451130;25696;127;2824000
19897837;28624072;7568645;3516416;32593;127;2825000
19487743;27893300;7365765;3379723;27771;127;2826000
21702276;29520981;7100202;3166732;24536;127;2827000
20370004;28510242;7347455;3266399;27893;127;2828000
22226872;30195418;7233869;3225807;27710;127;2829000
19784740;28377125;7505230;3453731;27283;127;2830000
19533398;27856557;7304058;3353425;26428;127;2831000
19286449;27284781;7109113;3217950;25452;127;2832000
21431891;29076830;6888594;3097259;24841;127;2833000
19349499;27835805;7316815;3431475;30639;127;2834000
19527904;27889882;7352338;3371375;26795;127;2835000
19630260;27814504;7248516;3291218;30151;127;2836000
19878916;27918568;7205182;3225159;27588;127;2837000
21666510;29408800;7011884;3132191;27283;127;2838000
19456188;27900380;7305584;3395851;31006;127;2839000
19940745;28328846;7455852;3384420;29968;127;2840000
19808299;27928212;7264569;3270912;26062;127;2841000
22183232;30047652;7133893;3182962;27344;127;2842000
19766429;28489795;7569805;3518985;28076;127;2843000
19620983;28275623;7498577;3468655;29663;127;2844000
19772960;28238819;7438519;3394406;27588;127;2845000
19378124;27360586;7055768;3216852;22949;127;2846000
20217966;28280262;7261639;3243618;28992;127;2847000
21788091;29625168;7096661;3182071;24658;127;2848000
19456737;27912282;7323895;3402100;27832;127;2849000
19646922;27923635;7281049;3332917;27039;127;2850000
19962962;28210682;7394635;3310145;25940;127;2851000
21723272;29551743;7079999;3172629;22155;127;2852000
19821361;28522938;7568829;3508903;29724;127;2853000
19737377;28269153;7452861;3455197;30944;127;2854000
19573681;27836232;7273724;3325686;27588;127;2855000
